(10, 10, 10)
(10, 10, 11)
(10, 10, 12)
(10, 10, 13)
(10, 11, 13)
(10, 11, 14)
(11, 11, 14)
(12, 11, 14)
(12, 11, 15)
(12, 11, 16)
(13, 11, 16)
(13, 12, 16)
(13, 12, 17)
(14, 12, 17)
(14, 13, 17)
(15, 13, 17)
(15, 14, 17)
(15, 15, 17)
(16, 15, 17)
(16, 16, 17)
(16, 17, 17)
(16, 18, 17)
(17, 18, 17)
(17, 19, 17)
(18, 19, 17)
(19, 19, 17)
(19, 18, 17)
(20, 18, 17)
(20, 18, 18)
(20, 18, 19)
(21, 18, 19)
(21, 19, 19)
(22, 19, 19)
(23, 19, 19)
(23, 19, 20)
(23, 20, 20)
(23, 21, 20)
(23, 22, 20)
(24, 22, 20)
(25, 22, 20)
(25, 23, 20)
(25, 23, 21)
(25, 23, 22)
(25, 23, 23)
(25, 23, 24)
(25, 24, 24)
(25, 25, 24)
(25, 25, 25)
