(49, 25, 25)
(48, 25, 25)
(47, 25, 25)
(47, 25, 24)
(47, 26, 24)
(46, 26, 24)
(45, 26, 24)
(44, 26, 24)
(43, 26, 24)
(42, 26, 24)
(41, 26, 24)
(40, 26, 24)
(39, 26, 24)
(38, 26, 24)
(38, 25, 24)
(38, 24, 24)
(37, 24, 24)
(36, 24, 24)
(35, 24, 24)
(35, 24, 25)
(34, 24, 25)
(33, 24, 25)
(32, 24, 25)
(31, 24, 25)
(31, 24, 26)
(31, 24, 27)
(30, 24, 27)
(29, 24, 27)
(28, 24, 27)
(28, 23, 27)
(27, 23, 27)
(26, 23, 27)
(26, 22, 27)
(25, 22, 27)
(24, 22, 27)
(23, 22, 27)
(23, 23, 27)
(23, 23, 26)
(22, 23, 26)
(21, 23, 26)
(21, 22, 26)
(20, 22, 26)
(19, 22, 26)
(18, 22, 26)
(17, 22, 26)
(17, 23, 26)
(17, 24, 26)
(16, 24, 26)
(15, 24, 26)
(15, 23, 26)
(14, 23, 26)
(14, 24, 26)
(13, 24, 26)
(13, 25, 26)
(12, 25, 26)
(12, 25, 25)
