(25, 49, 25)
(25, 48, 25)
(26, 48, 25)
(26, 47, 25)
(25, 47, 25)
(25, 46, 25)
(25, 45, 25)
(25, 44, 25)
(25, 44, 26)
(25, 43, 26)
(25, 42, 26)
(25, 41, 26)
(24, 41, 26)
(23, 41, 26)
(22, 41, 26)
(22, 40, 26)
(22, 39, 26)
(22, 38, 26)
(22, 37, 26)
(21, 37, 26)
(21, 37, 27)
(21, 36, 27)
(22, 36, 27)
(22, 35, 27)
(22, 34, 27)
(21, 34, 27)
(20, 34, 27)
(20, 34, 26)
(20, 33, 26)
(20, 32, 26)
(20, 31, 26)
(20, 30, 26)
(19, 30, 26)
(19, 29, 26)
(18, 29, 26)
(18, 28, 26)
(18, 27, 26)
(18, 26, 26)
(18, 25, 26)
(18, 24, 26)
(17, 24, 26)
(17, 23, 26)
(17, 22, 26)
(17, 21, 26)
(16, 21, 26)
(16, 20, 26)
(16, 19, 26)
(16, 19, 27)
(16, 18, 27)
(16, 17, 27)
(16, 16, 27)
(16, 15, 27)
(16, 15, 26)
(15, 15, 26)
(14, 15, 26)
(14, 15, 25)
(14, 15, 24)
(14, 14, 24)
(13, 14, 24)
(13, 14, 25)
(13, 13, 25)
(12, 13, 25)
(12, 12, 25)
