(25, 25, 49)
(24, 25, 49)
(24, 25, 48)
(24, 24, 48)
(23, 24, 48)
(23, 24, 47)
(23, 24, 46)
(22, 24, 46)
(22, 24, 45)
(22, 24, 44)
(22, 24, 43)
(22, 23, 43)
(22, 23, 42)
(21, 23, 42)
(20, 23, 42)
(20, 22, 42)
(20, 22, 41)
(20, 22, 40)
(19, 22, 40)
(19, 21, 40)
(20, 21, 40)
(20, 21, 39)
(20, 20, 39)
(20, 20, 38)
(20, 20, 37)
(19, 20, 37)
(18, 20, 37)
(18, 20, 36)
(17, 20, 36)
(17, 20, 35)
(16, 20, 35)
(15, 20, 35)
(15, 20, 34)
(15, 20, 33)
(15, 20, 32)
(15, 19, 32)
(15, 18, 32)
(15, 18, 31)
(15, 18, 30)
(15, 18, 29)
(14, 18, 29)
(14, 17, 29)
(14, 16, 29)
(14, 16, 28)
(14, 15, 28)
(14, 15, 27)
(14, 14, 27)
(14, 13, 27)
(13, 13, 27)
(13, 13, 26)
(13, 13, 25)
(12, 13, 25)
(12, 12, 25)
