(49, 25, 25)
(49, 25, 24)
(49, 25, 23)
(49, 25, 22)
(49, 25, 21)
(49, 25, 20)
(49, 25, 19)
(49, 25, 18)
(49, 25, 17)
(49, 25, 16)
(49, 25, 15)
(49, 25, 14)
(49, 25, 13)
(49, 25, 12)
(49, 25, 11)
(49, 25, 10)
(49, 25, 9)
(49, 25, 8)
(49, 25, 7)
(49, 25, 6)
(49, 25, 5)
(49, 25, 4)
(49, 25, 3)
(49, 25, 2)
(49, 25, 1)
(49, 25, 0)
(49, 24, 0)
(49, 23, 0)
(49, 22, 0)
(49, 21, 0)
(49, 20, 0)
(49, 19, 0)
(49, 18, 0)
(49, 17, 0)
(49, 16, 0)
(49, 15, 0)
(49, 14, 0)
(49, 13, 0)
(49, 12, 0)
(49, 11, 0)
(49, 10, 0)
(49, 9, 0)
(49, 8, 0)
(49, 7, 0)
(49, 6, 0)
(49, 5, 0)
(49, 4, 0)
(49, 3, 0)
(49, 2, 0)
(49, 1, 0)
(49, 0, 0)
(48, 0, 0)
(47, 0, 0)
(46, 0, 0)
(45, 0, 0)
(44, 0, 0)
(43, 0, 0)
(42, 0, 0)
(41, 0, 0)
(40, 0, 0)
(39, 0, 0)
(38, 0, 0)
(37, 0, 0)
(36, 0, 0)
(35, 0, 0)
(34, 0, 0)
(33, 0, 0)
(32, 0, 0)
(31, 0, 0)
(30, 0, 0)
(29, 0, 0)
(28, 0, 0)
(27, 0, 0)
(26, 0, 0)
(25, 0, 0)
(24, 0, 0)
(23, 0, 0)
(22, 0, 0)
(21, 0, 0)
(20, 0, 0)
(19, 0, 0)
(18, 0, 0)
(17, 0, 0)
(16, 0, 0)
(15, 0, 0)
(14, 0, 0)
(13, 0, 0)
(12, 0, 0)
(11, 0, 0)
(10, 0, 0)
(9, 0, 0)
(8, 0, 0)
(7, 0, 0)
(6, 0, 0)
(5, 0, 0)
(4, 0, 0)
(3, 0, 0)
(2, 0, 0)
(1, 0, 0)
(0, 0, 0)
