(25, 25, 0)
(24, 25, 0)
(24, 24, 0)
(24, 23, 0)
(24, 23, 1)
(24, 22, 1)
(24, 22, 2)
(23, 22, 2)
(22, 22, 2)
(22, 22, 3)
(21, 22, 3)
(21, 22, 4)
(20, 22, 4)
(20, 22, 5)
(19, 22, 5)
(18, 22, 5)
(17, 22, 5)
(17, 21, 5)
(16, 21, 5)
(16, 20, 5)
(16, 19, 5)
(15, 19, 5)
(15, 19, 6)
(15, 18, 6)
(15, 17, 6)
(15, 17, 7)
(15, 17, 8)
(14, 17, 8)
(13, 17, 8)
(13, 17, 9)
(14, 17, 9)
(14, 16, 9)
(14, 16, 10)
(14, 16, 11)
(14, 16, 12)
(14, 16, 13)
(14, 15, 13)
(14, 14, 13)
(14, 13, 13)
(14, 12, 13)
(13, 12, 13)
(12, 12, 13)
(12, 12, 12)
