(49, 49, 0)
(49, 49, 1)
(49, 49, 2)
(49, 49, 3)
(49, 49, 4)
(49, 49, 5)
(49, 49, 6)
(49, 49, 7)
(49, 49, 8)
(49, 49, 9)
(49, 49, 10)
(49, 49, 11)
(49, 49, 12)
(49, 48, 12)
(49, 47, 12)
(49, 46, 12)
(49, 45, 12)
(49, 44, 12)
(49, 43, 12)
(49, 42, 12)
(49, 41, 12)
(49, 40, 12)
(49, 39, 12)
(49, 38, 12)
(49, 37, 12)
(49, 36, 12)
(49, 35, 12)
(49, 34, 12)
(49, 33, 12)
(49, 32, 12)
(49, 31, 12)
(49, 30, 12)
(49, 29, 12)
(49, 28, 12)
(49, 27, 12)
(49, 26, 12)
(49, 25, 12)
(49, 24, 12)
(49, 23, 12)
(49, 22, 12)
(49, 21, 12)
(49, 20, 12)
(49, 19, 12)
(49, 18, 12)
(49, 17, 12)
(49, 16, 12)
(49, 15, 12)
(49, 14, 12)
(49, 13, 12)
(49, 12, 12)
(48, 12, 12)
(47, 12, 12)
(46, 12, 12)
(45, 12, 12)
(44, 12, 12)
(43, 12, 12)
(42, 12, 12)
(41, 12, 12)
(40, 12, 12)
(39, 12, 12)
(38, 12, 12)
(37, 12, 12)
(36, 12, 12)
(35, 12, 12)
(34, 12, 12)
(33, 12, 12)
(32, 12, 12)
(31, 12, 12)
(30, 12, 12)
(29, 12, 12)
(28, 12, 12)
(27, 12, 12)
(26, 12, 12)
(25, 12, 12)
(24, 12, 12)
(23, 12, 12)
(22, 12, 12)
(21, 12, 12)
(20, 12, 12)
(19, 12, 12)
(18, 12, 12)
(17, 12, 12)
(16, 12, 12)
(15, 12, 12)
(14, 12, 12)
(13, 12, 12)
(12, 12, 12)
