(49, 49, 0)
(48, 49, 0)
(48, 48, 0)
(47, 48, 0)
(47, 48, 1)
(47, 47, 1)
(46, 47, 1)
(45, 47, 1)
(45, 47, 2)
(45, 46, 2)
(44, 46, 2)
(44, 46, 3)
(44, 45, 3)
(44, 45, 4)
(44, 44, 4)
(44, 43, 4)
(44, 42, 4)
(44, 42, 5)
(44, 42, 6)
(44, 42, 7)
(44, 42, 8)
(44, 42, 9)
(43, 42, 9)
(42, 42, 9)
(42, 42, 10)
(42, 42, 11)
(41, 42, 11)
(41, 41, 11)
(41, 41, 12)
(40, 41, 12)
(40, 41, 13)
(40, 41, 14)
(40, 41, 15)
(40, 41, 16)
(40, 40, 16)
(40, 39, 16)
(39, 39, 16)
(38, 39, 16)
(38, 39, 17)
(38, 39, 18)
(37, 39, 18)
(37, 39, 19)
(36, 39, 19)
(36, 38, 19)
(35, 38, 19)
(34, 38, 19)
(34, 38, 20)
(33, 38, 20)
(33, 37, 20)
(32, 37, 20)
(32, 36, 20)
(32, 36, 21)
(32, 36, 22)
(32, 36, 23)
(31, 36, 23)
(31, 36, 24)
(31, 36, 25)
(31, 35, 25)
(31, 34, 25)
(31, 33, 25)
(31, 33, 26)
(31, 32, 26)
(30, 32, 26)
(29, 32, 26)
(28, 32, 26)
(28, 31, 26)
(28, 31, 25)
(28, 30, 25)
(27, 30, 25)
(26, 30, 25)
(26, 29, 25)
(26, 28, 25)
(26, 27, 25)
(26, 26, 25)
(26, 25, 25)
(25, 25, 25)
