(0, 25, 25)
(0, 25, 24)
(0, 25, 23)
(0, 24, 23)
(1, 24, 23)
(1, 23, 23)
(1, 22, 23)
(1, 21, 23)
(1, 20, 23)
(1, 19, 23)
(1, 19, 22)
(1, 19, 21)
(1, 18, 21)
(1, 17, 21)
(0, 17, 21)
(0, 16, 21)
(0, 16, 20)
(0, 15, 20)
(1, 15, 20)
(1, 14, 20)
(1, 14, 19)
(1, 14, 18)
(1, 14, 17)
(1, 14, 16)
(1, 14, 15)
(1, 13, 15)
(1, 12, 15)
(1, 12, 14)
(1, 12, 13)
(1, 11, 13)
(1, 10, 13)
(2, 10, 13)
(2, 9, 13)
(2, 9, 12)
(2, 9, 11)
(2, 8, 11)
(2, 8, 10)
(2, 8, 9)
(2, 7, 9)
(2, 7, 8)
(2, 7, 7)
(1, 7, 7)
(1, 6, 7)
(1, 6, 6)
(1, 6, 5)
(1, 6, 4)
(1, 6, 3)
(1, 5, 3)
(1, 4, 3)
(1, 4, 2)
(1, 3, 2)
(1, 2, 2)
(1, 1, 2)
(1, 1, 1)
(1, 1, 0)
(1, 0, 0)
(0, 0, 0)
