(25, 49, 25)
(24, 49, 25)
(24, 48, 25)
(23, 48, 25)
(22, 48, 25)
(21, 48, 25)
(21, 48, 24)
(21, 48, 23)
(20, 48, 23)
(20, 47, 23)
(19, 47, 23)
(18, 47, 23)
(17, 47, 23)
(17, 46, 23)
(17, 45, 23)
(16, 45, 23)
(16, 44, 23)
(16, 43, 23)
(15, 43, 23)
(15, 43, 22)
(14, 43, 22)
(14, 43, 21)
(13, 43, 21)
(13, 43, 20)
(13, 43, 19)
(13, 42, 19)
(13, 42, 18)
(12, 42, 18)
(12, 42, 17)
(12, 41, 17)
(11, 41, 17)
(11, 40, 17)
(11, 40, 16)
(11, 39, 16)
(11, 38, 16)
(11, 38, 15)
(10, 38, 15)
(10, 37, 15)
(10, 36, 15)
(10, 35, 15)
(10, 35, 16)
(10, 34, 16)
(9, 34, 16)
(9, 33, 16)
(9, 32, 16)
(9, 31, 16)
(9, 30, 16)
(9, 30, 15)
(10, 30, 15)
(10, 29, 15)
(10, 28, 15)
(10, 27, 15)
(10, 27, 14)
(10, 26, 14)
(9, 26, 14)
(9, 25, 14)
(9, 24, 14)
(9, 23, 14)
(9, 23, 13)
(9, 23, 12)
(9, 22, 12)
(9, 21, 12)
(9, 20, 12)
(9, 20, 11)
(9, 19, 11)
(9, 18, 11)
(9, 17, 11)
(8, 17, 11)
(8, 17, 10)
(8, 17, 9)
(7, 17, 9)
(7, 16, 9)
(7, 16, 8)
(7, 15, 8)
(6, 15, 8)
(6, 14, 8)
(5, 14, 8)
(4, 14, 8)
(4, 14, 7)
(4, 13, 7)
(4, 12, 7)
(4, 11, 7)
(4, 11, 6)
(3, 11, 6)
(3, 10, 6)
(3, 10, 5)
(3, 9, 5)
(3, 8, 5)
(3, 8, 4)
(3, 8, 3)
(3, 7, 3)
(3, 6, 3)
(2, 6, 3)
(1, 6, 3)
(1, 5, 3)
(1, 4, 3)
(1, 4, 2)
(1, 3, 2)
(1, 2, 2)
(1, 1, 2)
(1, 1, 1)
(1, 1, 0)
(1, 0, 0)
(0, 0, 0)
