(25, 49, 25)
(24, 49, 25)
(24, 48, 25)
(23, 48, 25)
(22, 48, 25)
(22, 48, 26)
(22, 47, 26)
(21, 47, 26)
(21, 47, 27)
(21, 46, 27)
(21, 45, 27)
(20, 45, 27)
(20, 44, 27)
(20, 43, 27)
(20, 42, 27)
(20, 41, 27)
(19, 41, 27)
(19, 40, 27)
(19, 39, 27)
(18, 39, 27)
(18, 38, 27)
(18, 37, 27)
(17, 37, 27)
(17, 36, 27)
(16, 36, 27)
(15, 36, 27)
(15, 35, 27)
(15, 34, 27)
(15, 33, 27)
(15, 33, 26)
(15, 33, 25)
(15, 32, 25)
(15, 31, 25)
(14, 31, 25)
(14, 30, 25)
(13, 30, 25)
(12, 30, 25)
(12, 29, 25)
(12, 28, 25)
(12, 27, 25)
(12, 26, 25)
(12, 25, 25)
