(800, 800)
(799, 800)
(798, 800)
(797, 800)
(797, 799)
(797, 798)
(796, 798)
(796, 797)
(795, 797)
(795, 796)
(794, 796)
(793, 796)
(792, 796)
(791, 796)
(790, 796)
(789, 796)
(788, 796)
(787, 796)
(786, 796)
(785, 796)
(784, 796)
(784, 797)
(783, 797)
(782, 797)
(781, 797)
(780, 797)
(780, 798)
(779, 798)
(778, 798)
(778, 799)
(777, 799)
(776, 799)
(775, 799)
(774, 799)
(774, 798)
(773, 798)
(772, 798)
(771, 798)
(770, 798)
(770, 799)
(769, 799)
(768, 799)
(767, 799)
(767, 800)
(767, 801)
(766, 801)
(765, 801)
(765, 802)
(765, 803)
(765, 804)
(765, 805)
(764, 805)
(763, 805)
(763, 806)
(762, 806)
(762, 807)
(761, 807)
(760, 807)
(760, 808)
(760, 809)
(759, 809)
(758, 809)
(757, 809)
(756, 809)
(756, 810)
(755, 810)
(754, 810)
(754, 811)
(753, 811)
(752, 811)
(751, 811)
(750, 811)
(750, 812)
(749, 812)
(748, 812)
(747, 812)
(746, 812)
(745, 812)
(744, 812)
(743, 812)
(743, 813)
(743, 814)
(742, 814)
(741, 814)
(741, 815)
(740, 815)
(740, 816)
(739, 816)
(739, 817)
(738, 817)
(738, 818)
(737, 818)
(736, 818)
(736, 819)
(735, 819)
(735, 820)
(735, 821)
(734, 821)
(733, 821)
(733, 820)
(732, 820)
(731, 820)
(730, 820)
(729, 820)
(728, 820)
(728, 821)
(727, 821)
(726, 821)
(726, 822)
(725, 822)
(724, 822)
(724, 823)
(723, 823)
(722, 823)
(721, 823)
(721, 824)
(720, 824)
(720, 825)
(720, 826)
(719, 826)
(719, 827)
(719, 828)
(718, 828)
(718, 829)
(718, 830)
(718, 831)
(718, 832)
(717, 832)
(716, 832)
(716, 833)
(715, 833)
(715, 834)
(715, 835)
(714, 835)
(714, 836)
(713, 836)
(713, 837)
(713, 838)
(713, 839)
(713, 840)
(712, 840)
(711, 840)
(711, 841)
(710, 841)
(709, 841)
(709, 842)
(708, 842)
(708, 843)
(707, 843)
(706, 843)
(705, 843)
(704, 843)
(703, 843)
(703, 842)
(702, 842)
(702, 841)
(701, 841)
(700, 841)
(699, 841)
(698, 841)
(697, 841)
(696, 841)
(695, 841)
(694, 841)
(693, 841)
(692, 841)
(691, 841)
(691, 840)
(690, 840)
(689, 840)
(688, 840)
(688, 839)
(687, 839)
(686, 839)
(686, 840)
(686, 841)
(686, 842)
(686, 843)
(685, 843)
(684, 843)
(683, 843)
(682, 843)
(681, 843)
(681, 842)
(680, 842)
(679, 842)
(678, 842)
(677, 842)
(676, 842)
(675, 842)
(674, 842)
(674, 841)
(673, 841)
(672, 841)
(671, 841)
(670, 841)
(669, 841)
(668, 841)
(667, 841)
(666, 841)
(665, 841)
(664, 841)
(663, 841)
(663, 842)
(662, 842)
(661, 842)
(660, 842)
(659, 842)
(658, 842)
(658, 843)
(657, 843)
(657, 844)
(656, 844)
(655, 844)
(654, 844)
(653, 844)
(652, 844)
(652, 845)
(651, 845)
(650, 845)
(649, 845)
(648, 845)
(648, 846)
(647, 846)
(646, 846)
(645, 846)
(644, 846)
(643, 846)
(642, 846)
(641, 846)
(640, 846)
(640, 847)
(640, 848)
(639, 848)
(638, 848)
(637, 848)
(636, 848)
(635, 848)
(635, 847)
(634, 847)
(633, 847)
(632, 847)
(631, 847)
(630, 847)
(630, 846)
(629, 846)
(628, 846)
(628, 847)
(627, 847)
(626, 847)
(625, 847)
(624, 847)
(624, 848)
(623, 848)
(622, 848)
(621, 848)
(621, 849)
(620, 849)
(620, 850)
(619, 850)
(619, 851)
(618, 851)
(617, 851)
(616, 851)
(615, 851)
(614, 851)
(614, 852)
(613, 852)
(613, 851)
(612, 851)
(612, 852)
(611, 852)
(610, 852)
(610, 853)
(609, 853)
(608, 853)
(607, 853)
(606, 853)
(605, 853)
(604, 853)
(603, 853)
(602, 853)
(602, 854)
(601, 854)
(600, 854)
(599, 854)
(598, 854)
(598, 855)
(598, 856)
(598, 857)
(597, 857)
(596, 857)
(595, 857)
(594, 857)
(593, 857)
(592, 857)
(591, 857)
(591, 858)
(591, 859)
(590, 859)
(590, 860)
(590, 861)
(590, 862)
(589, 862)
(589, 863)
(588, 863)
(588, 862)
(587, 862)
(586, 862)
(585, 862)
(585, 861)
(584, 861)
(583, 861)
(582, 861)
(581, 861)
(580, 861)
(579, 861)
(579, 862)
(579, 863)
(578, 863)
(577, 863)
(576, 863)
(575, 863)
(575, 862)
(574, 862)
(573, 862)
(572, 862)
(572, 863)
(572, 864)
(571, 864)
(570, 864)
(569, 864)
(568, 864)
(567, 864)
(566, 864)
(565, 864)
(565, 865)
(564, 865)
(563, 865)
(563, 866)
(562, 866)
(562, 867)
(561, 867)
(561, 868)
(561, 869)
(561, 870)
(561, 871)
(561, 872)
(560, 872)
(559, 872)
(558, 872)
(557, 872)
(556, 872)
(556, 873)
(556, 874)
(556, 875)
(556, 876)
(556, 877)
(555, 877)
(555, 878)
(554, 878)
(553, 878)
(552, 878)
(551, 878)
(550, 878)
(549, 878)
(548, 878)
(548, 879)
(547, 879)
(546, 879)
(546, 880)
(546, 881)
(546, 882)
(545, 882)
(544, 882)
(544, 883)
(544, 884)
(544, 885)
(544, 886)
(544, 887)
(543, 887)
(542, 887)
(542, 888)
(541, 888)
(541, 889)
(540, 889)
(540, 890)
(539, 890)
(539, 891)
(539, 892)
(538, 892)
(537, 892)
(536, 892)
(535, 892)
(535, 893)
(534, 893)
(533, 893)
(532, 893)
(532, 892)
(531, 892)
(530, 892)
(529, 892)
(528, 892)
(528, 893)
(528, 894)
(528, 895)
(527, 895)
(526, 895)
(525, 895)
(524, 895)
(524, 896)
(523, 896)
(523, 897)
(522, 897)
(522, 898)
(521, 898)
(520, 898)
(520, 899)
(519, 899)
(518, 899)
(517, 899)
(517, 900)
(516, 900)
(515, 900)
(514, 900)
(513, 900)
(512, 900)
(512, 901)
(512, 902)
(511, 902)
(510, 902)
(509, 902)
(508, 902)
(507, 902)
(506, 902)
(505, 902)
(504, 902)
(504, 903)
(503, 903)
(502, 903)
(501, 903)
(500, 903)
(499, 903)
(498, 903)
(498, 904)
(498, 905)
(497, 905)
(496, 905)
(496, 906)
(495, 906)
(494, 906)
(493, 906)
(493, 907)
(492, 907)
(491, 907)
(491, 908)
(490, 908)
(489, 908)
(488, 908)
(487, 908)
(486, 908)
(485, 908)
(484, 908)
(483, 908)
(482, 908)
(481, 908)
(480, 908)
(480, 909)
(479, 909)
(478, 909)
(478, 910)
(478, 911)
(477, 911)
(476, 911)
(476, 912)
(476, 913)
(475, 913)
(474, 913)
(473, 913)
(472, 913)
(472, 914)
(471, 914)
(470, 914)
(470, 915)
(469, 915)
(468, 915)
(468, 916)
(467, 916)
(466, 916)
(465, 916)
(465, 917)
(464, 917)
(463, 917)
(462, 917)
(461, 917)
(461, 918)
(460, 918)
(460, 919)
(460, 920)
(459, 920)
(458, 920)
(457, 920)
(456, 920)
(455, 920)
(454, 920)
(454, 921)
(453, 921)
(452, 921)
(452, 920)
(451, 920)
(450, 920)
(449, 920)
(448, 920)
(448, 921)
(447, 921)
(446, 921)
(445, 921)
(444, 921)
(444, 920)
(443, 920)
(443, 919)
(442, 919)
(441, 919)
(440, 919)
(440, 920)
(439, 920)
(438, 920)
(437, 920)
(437, 921)
(436, 921)
(435, 921)
(434, 921)
(433, 921)
(432, 921)
(431, 921)
(430, 921)
(429, 921)
(428, 921)
(427, 921)
(427, 922)
(426, 922)
(425, 922)
(424, 922)
(424, 923)
(424, 924)
(423, 924)
(422, 924)
(421, 924)
(421, 925)
(420, 925)
(420, 926)
(420, 927)
(419, 927)
(418, 927)
(417, 927)
(416, 927)
(416, 928)
(416, 929)
(416, 930)
(415, 930)
(414, 930)
(413, 930)
(412, 930)
(412, 929)
(411, 929)
(411, 930)
(410, 930)
(409, 930)
(408, 930)
(407, 930)
(407, 929)
(406, 929)
(405, 929)
(404, 929)
(403, 929)
(402, 929)
(401, 929)
(400, 929)
(400, 928)
(400, 927)
(399, 927)
(398, 927)
(397, 927)
(396, 927)
(396, 928)
(395, 928)
(394, 928)
(394, 927)
(393, 927)
(392, 927)
(391, 927)
(390, 927)
(389, 927)
(388, 927)
(387, 927)
(386, 927)
(385, 927)
(385, 928)
(384, 928)
(384, 929)
(383, 929)
(383, 930)
(383, 931)
(382, 931)
(381, 931)
(381, 930)
(380, 930)
(379, 930)
(378, 930)
(378, 929)
(377, 929)
(376, 929)
(375, 929)
(375, 928)
(374, 928)
(373, 928)
(372, 928)
(371, 928)
(371, 927)
(370, 927)
(369, 927)
(368, 927)
(367, 927)
(367, 928)
(366, 928)
(366, 929)
(365, 929)
(364, 929)
(363, 929)
(362, 929)
(361, 929)
(360, 929)
(359, 929)
(358, 929)
(357, 929)
(356, 929)
(355, 929)
(355, 930)
(354, 930)
(353, 930)
(353, 931)
(352, 931)
(351, 931)
(350, 931)
(349, 931)
(348, 931)
(347, 931)
(347, 930)
(346, 930)
(345, 930)
(344, 930)
(343, 930)
(342, 930)
(341, 930)
(341, 929)
(340, 929)
(339, 929)
(338, 929)
(338, 930)
(337, 930)
(336, 930)
(335, 930)
(334, 930)
(333, 930)
(332, 930)
(331, 930)
(330, 930)
(329, 930)
(328, 930)
(327, 930)
(326, 930)
(325, 930)
(324, 930)
(324, 929)
(323, 929)
(322, 929)
(321, 929)
(321, 928)
(320, 928)
